,Path,Real Class Name,Predicted Class Name,Predicted Class Number
26,imagenetv2-matched-frequency-format-val/888/df4bb833cb797a016fa1b9b890f6472af51457b2.jpeg,viaduct,steel_arch_bridge,821
27,imagenetv2-matched-frequency-format-val/888/2f8286cc642f8ee1109cebac7376b6e4aec5ca38.jpeg,viaduct,bannister,421
28,imagenetv2-matched-frequency-format-val/888/9d9785ec6e3c07b6c50a054a873fa4a531af2ea7.jpeg,viaduct,triumphal_arch,873
29,imagenetv2-matched-frequency-format-val/331/7ffabf7edfc4cecc7ffb0cb71732171c7c05ffce.jpeg,hare,wood_rabbit,330
30,imagenetv2-matched-frequency-format-val/331/972ead59bfdc3ceb0a2a3dbda7a9ca5291b5b393.jpeg,hare,hip,989
31,imagenetv2-matched-frequency-format-val/331/8898b2aa993add6fb1bf740e32eb5d0d11be821f.jpeg,hare,coyote,272
32,imagenetv2-matched-frequency-format-val/194/d5e0dca4dbbc95457c65822df3eb86d64fc928f6.jpeg,Dandie_Dinmont,Sealyham_terrier,190
33,imagenetv2-matched-frequency-format-val/194/e46d14702fbe0076ca28a1a9b1ce2c22805fc4b0.jpeg,Dandie_Dinmont,Sealyham_terrier,190
34,imagenetv2-matched-frequency-format-val/194/3e1ec7b5d7e330dbe40326d7eac86467132bae40.jpeg,Dandie_Dinmont,Sealyham_terrier,190
35,imagenetv2-matched-frequency-format-val/194/9738079feadc85a2fea67adcbcf6621b7060460f.jpeg,Dandie_Dinmont,Norfolk_terrier,185
36,imagenetv2-matched-frequency-format-val/194/8a1e6d84a4e8caf084918d0d5989b40b28199679.jpeg,Dandie_Dinmont,toy_poodle,265
37,imagenetv2-matched-frequency-format-val/210/e796c635a7eb660acb5847ee7a279febf36f631d.jpeg,German_short-haired_pointer,ear,998
38,imagenetv2-matched-frequency-format-val/210/a73eac2f5f9c625ae1ee3c106123a01a7fb65dfc.jpeg,German_short-haired_pointer,Scottish_deerhound,177
39,imagenetv2-matched-frequency-format-val/210/f3d73a15fdaf4f4a353df6439e3223354762cbfc.jpeg,German_short-haired_pointer,Doberman,236
40,imagenetv2-matched-frequency-format-val/210/530b1bb8ffaaf4d56f03590bbfaf12aecb198a8e.jpeg,German_short-haired_pointer,standard_poodle,267
41,imagenetv2-matched-frequency-format-val/210/463ad39e68e6b48ada75579f05164fe851d66245.jpeg,German_short-haired_pointer,bluetick,164
42,imagenetv2-matched-frequency-format-val/210/26e0a1357099921c09fb20370bef9fb019c8ec35.jpeg,German_short-haired_pointer,Labrador_retriever,208
43,imagenetv2-matched-frequency-format-val/210/a715fc01769bfb5ea0225edb486a2c63332828d9.jpeg,German_short-haired_pointer,Great_Dane,246
44,imagenetv2-matched-frequency-format-val/282/440e1d2ffedac8fadf76efb94a2462a89689a7d4.jpeg,tiger_cat,jaguar,290
45,imagenetv2-matched-frequency-format-val/282/ee64b072c1153db6e6727ad0ecb1546c192ed41e.jpeg,tiger_cat,doormat,539
46,imagenetv2-matched-frequency-format-val/282/7f9482126f5ab4fa1fef1cb90bcdbb8063b81a3f.jpeg,tiger_cat,tiger,292
47,imagenetv2-matched-frequency-format-val/282/533a13c8fc155d2df03a390b94a4eceb78599810.jpeg,tiger_cat,tiger,292
48,imagenetv2-matched-frequency-format-val/282/a3991d1d32b3ba44e0f8ba213a39cbb1e877e86a.jpeg,tiger_cat,tiger,292
49,imagenetv2-matched-frequency-format-val/282/f616c12e77e8fd87bbf2e29f6a5c1e17d8b53ba5.jpeg,tiger_cat,Egyptian_cat,285
50,imagenetv2-matched-frequency-format-val/282/4815abd9ecbff52934f3ed8fcc22ee2d4fcbb1c5.jpeg,tiger_cat,tiger,292
51,imagenetv2-matched-frequency-format-val/282/1fa47d6459f9366353a1096448f249c19887ff0c.jpeg,tiger_cat,tabby,281
52,imagenetv2-matched-frequency-format-val/282/c3848c4db58e85765949b0b8a8785739f34c6ca1.jpeg,tiger_cat,tiger,292
53,imagenetv2-matched-frequency-format-val/605/df011c6d05e08eb071ac2c3c022df8d9f59b84c3.jpeg,iPod,computer_keyboard,508
54,imagenetv2-matched-frequency-format-val/605/c3c97d1e140a3e8a49923552ffbc21bcc1312bcd.jpeg,iPod,remote_control,761
55,imagenetv2-matched-frequency-format-val/605/4fe0c58ff8943c0ed6076c571236a28c36b0478e.jpeg,iPod,backpack,414
56,imagenetv2-matched-frequency-format-val/605/36471710d2038cd8e927c00f7e233f8eeefd4a76.jpeg,iPod,library,624
57,imagenetv2-matched-frequency-format-val/166/cf2ac2331586453880391919fedee458248133dc.jpeg,Walker_hound,beagle,162
58,imagenetv2-matched-frequency-format-val/166/9efcda7a350e82d2dc958abcdf4ea1516793dbda.jpeg,Walker_hound,bluetick,164
59,imagenetv2-matched-frequency-format-val/166/b1eed6b8e0009fd7864de70098e130dc3096c453.jpeg,Walker_hound,basset,161
60,imagenetv2-matched-frequency-format-val/166/7b49d69102ecc166b6585be056b0085ded140e5a.jpeg,Walker_hound,cradle,516
61,imagenetv2-matched-frequency-format-val/438/599c031d8afd3344b80937d794df6c6fcae8211d.jpeg,beaker,goblet,572
62,imagenetv2-matched-frequency-format-val/438/8b5b9db0ab3db9b42c23112e3876a7d94e1c6958.jpeg,beaker,goblet,572
63,imagenetv2-matched-frequency-format-val/438/d192fc08e470edeaa498d0b3136b144592c76877.jpeg,beaker,water_jug,899
64,imagenetv2-matched-frequency-format-val/438/1d7f720857bdaef466dbe2a7131099901c99cb25.jpeg,beaker,beer_glass,441
65,imagenetv2-matched-frequency-format-val/998/e27dbeb170ccc13025e9942539098cc46b8da625.jpeg,ear,lakeside,975
66,imagenetv2-matched-frequency-format-val/998/74cb26563268c2afd2d466aca4267f452fb359d3.jpeg,ear,corn,987
67,imagenetv2-matched-frequency-format-val/998/8a6ac75b36a71bf61bd85ce2c7dbe230ae645ae8.jpeg,ear,corn,987
68,imagenetv2-matched-frequency-format-val/998/87336739bb0a8da8540f455e5f9cff61a87693f4.jpeg,ear,crayfish,124
69,imagenetv2-matched-frequency-format-val/490/29a9110bb791781d5093916d0efe151d3cf3ed73.jpeg,chain_mail,chain,488
70,imagenetv2-matched-frequency-format-val/490/f1bc9bd47433a63665548d938e3643d23185b6f8.jpeg,chain_mail,vestment,887
71,imagenetv2-matched-frequency-format-val/490/31a4edc01ed20f70960f365fc4264993c1053d71.jpeg,chain_mail,mailbag,636
72,imagenetv2-matched-frequency-format-val/263/4364566b33bd794a87a2c37502607d1822c92501.jpeg,Pembroke,Cardigan,264
73,imagenetv2-matched-frequency-format-val/754/e083b770a81450ca5a7c58188b35e3c25823ba60.jpeg,radio,tape_player,848
74,imagenetv2-matched-frequency-format-val/754/2dc145f23e0956f97db5a558d98ccd8a32b79834.jpeg,radio,quilt,750
75,imagenetv2-matched-frequency-format-val/754/2373ea8972920cbda72d3cc94c4710158e0b91a6.jpeg,radio,CD_player,485
76,imagenetv2-matched-frequency-format-val/754/e0da5aa5a86731659f8c3093c2d6632548261156.jpeg,radio,odometer,685
77,imagenetv2-matched-frequency-format-val/754/bd26b98267589634ad67714826eeaf9b98db8492.jpeg,radio,tape_player,848
78,imagenetv2-matched-frequency-format-val/754/7f0b8611c626a26ca37d96271025f7bda018ce39.jpeg,radio,barbershop,424
79,imagenetv2-matched-frequency-format-val/754/ae6c7c340f7e25185a75863861c86d1e5cb9f24e.jpeg,radio,CD_player,485
80,imagenetv2-matched-frequency-format-val/754/50b04e5d1295f22b17bd33234e18b89d8014d7d7.jpeg,radio,quill,749
81,imagenetv2-matched-frequency-format-val/559/f6fa3d6da02771e8874541fc89e7090002404297.jpeg,folding_chair,slide_rule,798
82,imagenetv2-matched-frequency-format-val/559/c4b7baa05d95e5aa68ee11920876ed89ed3ff28e.jpeg,folding_chair,pickup,717
83,imagenetv2-matched-frequency-format-val/559/c9571e68b60cf1c73e1a8c57cdf3374ebed0a6aa.jpeg,folding_chair,barrow,428
84,imagenetv2-matched-frequency-format-val/559/5fbccb609baccbc2218b7abf7e76bea23715e28f.jpeg,folding_chair,crutch,523
85,imagenetv2-matched-frequency-format-val/559/ad03bdc2aae6b75a8615dd0ac292dbe74f4b6b0e.jpeg,folding_chair,seashore,978
86,imagenetv2-matched-frequency-format-val/131/e7a71d5edd319be8fa5c4219b213c41268df50c6.jpeg,little_blue_heron,bustard,138
87,imagenetv2-matched-frequency-format-val/681/49c3017abd956c2a93fd66839117396a4e1ddd21.jpeg,notebook,desktop_computer,527
88,imagenetv2-matched-frequency-format-val/681/7ac0772125a071739b33986e16d1635c69acdf6b.jpeg,notebook,laptop,620
89,imagenetv2-matched-frequency-format-val/681/1ea85c6f83593f6031bf45bf780148aa9ddba33d.jpeg,notebook,laptop,620
90,imagenetv2-matched-frequency-format-val/681/49e0851783c4b08b6bd520ddbb23b0328f4a0ab4.jpeg,notebook,computer_keyboard,508
91,imagenetv2-matched-frequency-format-val/902/532d03b9458154fb5bf4a44a360e9190dc93d019.jpeg,whistle,crate,519
92,imagenetv2-matched-frequency-format-val/902/1685cfd840bca4ff54b89dd847a0514bb4702405.jpeg,whistle,hook,600
93,imagenetv2-matched-frequency-format-val/902/7b3600aaa0b25126229ec11c1c3106c4926d6d6f.jpeg,whistle,thimble,855
94,imagenetv2-matched-frequency-format-val/902/b3b6f3470327ae57863b05e65a3a60b9ffd322fc.jpeg,whistle,ice_lolly,929
95,imagenetv2-matched-frequency-format-val/953/60790c44bdfbea599f703f5f5d87e16cce31eaed.jpeg,pineapple,saltshaker,773
96,imagenetv2-matched-frequency-format-val/953/403fae2da1a75e8726c324ca9b030e0312a4fb39.jpeg,pineapple,cradle,516
97,imagenetv2-matched-frequency-format-val/911/84328e683ec349935926bbac64fb4b48f0e74f17.jpeg,wool,doormat,539
98,imagenetv2-matched-frequency-format-val/911/ed0d1697ab0441d640e81281e1bc482e22fd32d2.jpeg,wool,spindle,816
99,imagenetv2-matched-frequency-format-val/911/4ad7280dbd676f1fbf07c363140243868f854de8.jpeg,wool,grocery_store,582
100,imagenetv2-matched-frequency-format-val/911/63629218c0841c149a71d1e126326145e4d65b6f.jpeg,wool,poncho,735
101,imagenetv2-matched-frequency-format-val/911/76b027d4417d7064716db647aa0e1a44241d8279.jpeg,wool,bonnet,452
102,imagenetv2-matched-frequency-format-val/911/52bb9979dde1bc069ebfd5aa6e725f6ffd2934f7.jpeg,wool,stole,824
103,imagenetv2-matched-frequency-format-val/911/0356f4f8a046a6a17f1c3d469c076746ac34914e.jpeg,wool,tench,0
104,imagenetv2-matched-frequency-format-val/911/7434101b0257f491686f6bd595df318929fd971f.jpeg,wool,cardigan,474
105,imagenetv2-matched-frequency-format-val/911/c8efdf154bf05c57723ab29770d9c07b128f2f99.jpeg,wool,envelope,549
106,imagenetv2-matched-frequency-format-val/911/7ab7f7c0327c38b07780b005c5946a149a62d007.jpeg,wool,abaya,399
107,imagenetv2-matched-frequency-format-val/505/03c29d6b6146eec1f381c66848d244b8c7800c09.jpeg,coffeepot,can_opener,473
108,imagenetv2-matched-frequency-format-val/505/1d9cf4cc2df5d8dece3122ede2b3de6e9823645e.jpeg,coffeepot,teapot,849
109,imagenetv2-matched-frequency-format-val/505/840ee3a2157259cc0b2a4e081565561929188efd.jpeg,coffeepot,beaker,438
110,imagenetv2-matched-frequency-format-val/505/3a44295f33a838311bf216443d0ba55da6157e53.jpeg,coffeepot,toaster,859
111,imagenetv2-matched-frequency-format-val/505/c45b2aaeaae71fbc1e3a45652098ca924349c296.jpeg,coffeepot,loupe,633
112,imagenetv2-matched-frequency-format-val/505/670589f4a5b5fafc1a935565a346ddab75b5656b.jpeg,coffeepot,teapot,849
113,imagenetv2-matched-frequency-format-val/619/1cb379423490ca378b1c0c8d3d29a76deed81c35.jpeg,lampshade,pillow,721
114,imagenetv2-matched-frequency-format-val/619/ceea039ee2c6af0cd84c5fa0e6c9105e120f33f1.jpeg,lampshade,table_lamp,846
115,imagenetv2-matched-frequency-format-val/619/6846e365025052f9325008571f7309ddd752160d.jpeg,lampshade,marimba,642
116,imagenetv2-matched-frequency-format-val/619/96757f43ee8bd259756089da7511e703449f4fe3.jpeg,lampshade,chime,494
117,imagenetv2-matched-frequency-format-val/619/4a536901ce8d025a5ab10e5ff95350bcb881a909.jpeg,lampshade,folding_chair,559
118,imagenetv2-matched-frequency-format-val/743/8fdf2f652343016ec6dcfda999c946add39f6241.jpeg,prison,monastery,663
119,imagenetv2-matched-frequency-format-val/743/46740d83e1aadc0e4bf84e0a0e6ccd3bd6dd9bf4.jpeg,prison,sliding_door,799
120,imagenetv2-matched-frequency-format-val/743/726f0911e11dd9b8fa43699eb6db010820674d7a.jpeg,prison,barn,425
121,imagenetv2-matched-frequency-format-val/743/805fbad79f922401393f6e01dff4cedd1d23470b.jpeg,prison,lumbermill,634
122,imagenetv2-matched-frequency-format-val/260/f94da5b285efb0d51f7ec1227b52f13b3c17bd4c.jpeg,chow,Newfoundland,256
123,imagenetv2-matched-frequency-format-val/260/c018bcef91653ca8f5d0ee9ed6a343fbb9012f74.jpeg,chow,Great_Pyrenees,257
124,imagenetv2-matched-frequency-format-val/260/be094f72e02ac284ce33b6ba4ba318d47975c205.jpeg,chow,barrow,428
125,imagenetv2-matched-frequency-format-val/435/d6b0ea5befaeca86f126d623cae8dbedb64c4843.jpeg,bathtub,pajama,697
126,imagenetv2-matched-frequency-format-val/435/12092080dbc4efaabd3cbdde0a7156999b38236d.jpeg,bathtub,tub,876
127,imagenetv2-matched-frequency-format-val/435/7f8106b4f7818233b2d951f618a1ad94526d7e38.jpeg,bathtub,tub,876
128,imagenetv2-matched-frequency-format-val/435/2b1d5b408f131aa85d465e4c5133ab52d9138333.jpeg,bathtub,tub,876
129,imagenetv2-matched-frequency-format-val/435/7ecc71b553ca96c2490e01c54b60aee114918130.jpeg,bathtub,toilet_seat,861
130,imagenetv2-matched-frequency-format-val/435/ca7505178d0bbb575aba801092d2445fcb647295.jpeg,bathtub,tub,876
131,imagenetv2-matched-frequency-format-val/435/1207df0f5beb4ff2352cb34f5c17e63eeb6d7f4c.jpeg,bathtub,tub,876
132,imagenetv2-matched-frequency-format-val/417/56da0917038ba101f5d1b7e76ae0c734e7c500ed.jpeg,balloon,wing,908
133,imagenetv2-matched-frequency-format-val/982/c80098b14b97e317e81e1dcf96d01e588518e1d2.jpeg,groom,golfcart,575
134,imagenetv2-matched-frequency-format-val/982/b4be54f6ab74674f2048b62d80c20d7324be63f2.jpeg,groom,limousine,627
135,imagenetv2-matched-frequency-format-val/982/7e4b05a0ccdcf49c3c991a5452168623352e1843.jpeg,groom,vestment,887
136,imagenetv2-matched-frequency-format-val/982/8a362f04e6a328a79d34ecaf57fb31c494fbca39.jpeg,groom,mask,643
137,imagenetv2-matched-frequency-format-val/982/b358642aa0284b9eed3a42f9a77aed8e23461ffc.jpeg,groom,bow_tie,457
138,imagenetv2-matched-frequency-format-val/982/bd8d8dacfcc49a49e591cc4290cf739b48d19755.jpeg,groom,bell_cote,442
139,imagenetv2-matched-frequency-format-val/740/8de34944b9a17f0a207b7c9e0c035d4de7b94eb5.jpeg,power_drill,lumbermill,634
140,imagenetv2-matched-frequency-format-val/740/0dd461d815fd286f57047afe84c766201c0faf01.jpeg,power_drill,lumbermill,634
141,imagenetv2-matched-frequency-format-val/740/d46e2b207d1d8390c00dcd3ed49fcc66990c0854.jpeg,power_drill,chain_saw,491
142,imagenetv2-matched-frequency-format-val/740/c3329df5859eed95cf1d08b0755f928f11752c1a.jpeg,power_drill,lumbermill,634
143,imagenetv2-matched-frequency-format-val/356/fc4cf4652453456a5e8b4c65d01c25d6792d8c98.jpeg,weasel,lesser_panda,387
144,imagenetv2-matched-frequency-format-val/356/991fcfbf753cd482479b874aaa99da24e798ef43.jpeg,weasel,polecat,358
145,imagenetv2-matched-frequency-format-val/356/0da57934fe1db8352e6f3d3bcb93cfcbd3d91b69.jpeg,weasel,lesser_panda,387
146,imagenetv2-matched-frequency-format-val/356/6b74cb1a00325bf8b55fd43818f2e2b0c79b4352.jpeg,weasel,polecat,358
147,imagenetv2-matched-frequency-format-val/356/c069c3566e22db8d4d02d5fb11ec10435200504e.jpeg,weasel,lesser_panda,387
148,imagenetv2-matched-frequency-format-val/854/5c1f10d2c72792e5419808519eee732b6b3ce7e6.jpeg,theater_curtain,cinema,498
149,imagenetv2-matched-frequency-format-val/854/785f5b0bdcceee35889a76af631e00366a8bc308.jpeg,theater_curtain,altar,406
150,imagenetv2-matched-frequency-format-val/641/947bbbc15881c17f3766bd67dce16b0a80d266a8.jpeg,maraca,stage,819
151,imagenetv2-matched-frequency-format-val/641/77ec71ceb0d8d355483d81ff61f3481ed6de2155.jpeg,maraca,ocarina,684
152,imagenetv2-matched-frequency-format-val/641/738b35b362afe1b3a943a0f97a1b04ff3fbaca48.jpeg,maraca,custard_apple,956
153,imagenetv2-matched-frequency-format-val/641/850144a15b7ef5254d4e7ec4e046887296916283.jpeg,maraca,terrapin,36
154,imagenetv2-matched-frequency-format-val/641/af4fd67d6354846628cc7cf749385dac3cc50b97.jpeg,maraca,microphone,650
155,imagenetv2-matched-frequency-format-val/112/6ccd9202183e59389fe3127ec276fdb2d097c347.jpeg,conch,hair_spray,585
156,imagenetv2-matched-frequency-format-val/112/bdae66b834378152c36d0c71aa59d6e6849450fd.jpeg,conch,starfish,327
157,imagenetv2-matched-frequency-format-val/810/b500cf97258358ba59a4534fda63267a3ef72ac7.jpeg,space_bar,laptop,620
158,imagenetv2-matched-frequency-format-val/810/93cb602015a0a6b1750d91fb93aedd0bd56c2bb6.jpeg,space_bar,desktop_computer,527
159,imagenetv2-matched-frequency-format-val/810/5a02fc5d3ce6b2043824ff4edccc3704089cd912.jpeg,space_bar,computer_keyboard,508
160,imagenetv2-matched-frequency-format-val/810/88319550f8d2440c20fd3c1acf5a7ce0a78cd3c5.jpeg,space_bar,abacus,398
161,imagenetv2-matched-frequency-format-val/810/3532ec245d2492d212910dd120aaba0bdef5f578.jpeg,space_bar,notebook,681
162,imagenetv2-matched-frequency-format-val/810/914b3771e2fdca943ed7d09c8d8fc9e2a6f5e0ef.jpeg,space_bar,typewriter_keyboard,878
163,imagenetv2-matched-frequency-format-val/860/ce99164e7b281554b6ff0b8cfab54d4be492170c.jpeg,tobacco_shop,confectionery,509
164,imagenetv2-matched-frequency-format-val/860/50fe0026bed8a26e47269b764f462112fb7464f3.jpeg,tobacco_shop,barbershop,424
165,imagenetv2-matched-frequency-format-val/594/9ca838a08e42d2e5c1915a9afaadce99262fa5b2.jpeg,harp,maypole,645
166,imagenetv2-matched-frequency-format-val/266/5f7cf8835c86c6ea0654a9d54a6c405f26cd257d.jpeg,miniature_poodle,toy_poodle,265
167,imagenetv2-matched-frequency-format-val/266/004e0e4c2f7dddcb6cee6f3749af790866cb8c64.jpeg,miniature_poodle,toy_poodle,265
168,imagenetv2-matched-frequency-format-val/266/49a823a33edf0e3436cc776f60fd1447497ee972.jpeg,miniature_poodle,wire-haired_fox_terrier,188
169,imagenetv2-matched-frequency-format-val/266/38851f29388bdddeb02e3a4b7379b7398d3323ad.jpeg,miniature_poodle,standard_poodle,267
170,imagenetv2-matched-frequency-format-val/266/3a7070fc43364c9a8de9198b8c43b9d4d8747183.jpeg,miniature_poodle,West_Highland_white_terrier,203
171,imagenetv2-matched-frequency-format-val/565/e6deafc0a6268318077a565c5fffe0d18e568f53.jpeg,freight_car,electric_locomotive,547
172,imagenetv2-matched-frequency-format-val/565/c6d77d29bac0b569cd09b934de1e0c7723eaacff.jpeg,freight_car,electric_locomotive,547
173,imagenetv2-matched-frequency-format-val/849/0a98686b76c6616c0fd56ede04a67f6b80f2fbf7.jpeg,teapot,projector,745
174,imagenetv2-matched-frequency-format-val/849/f37ff816e7f4337944699aa5e181e7e8c8e96b78.jpeg,teapot,thimble,855
175,imagenetv2-matched-frequency-format-val/849/49218da1049d0e5f8654720afb9c3b4f5c55408f.jpeg,teapot,cup,968
176,imagenetv2-matched-frequency-format-val/849/c506894948798e8bbe394466f0c1215cc4027ce1.jpeg,teapot,tray,868
177,imagenetv2-matched-frequency-format-val/849/775c0c979816054e65f1836cc85b2ea9a6bd3762.jpeg,teapot,ladle,618
178,imagenetv2-matched-frequency-format-val/701/97f8bb0041b4ec0711b081604f7bea49a4134dbc.jpeg,parachute,pedestal,708
179,imagenetv2-matched-frequency-format-val/701/a96f2f1197c13f0130dd9b35bb0c7afb16582091.jpeg,parachute,warplane,895
180,imagenetv2-matched-frequency-format-val/51/5adc183f5b964f7f1a9a900c4d1924b72f4349cc.jpeg,triceratops,revolver,763
181,imagenetv2-matched-frequency-format-val/51/57fb12fbe27dab726ca35b8cd5f2bfdc8d089191.jpeg,triceratops,teddy,850
182,imagenetv2-matched-frequency-format-val/67/a8c2c43f5c0840989a96be58601d799bb949ae5f.jpeg,diamondback,horned_viper,66
183,imagenetv2-matched-frequency-format-val/67/6df1dd4eacbe1b479c0f63ffecc3987cb804d5b9.jpeg,diamondback,armadillo,363
184,imagenetv2-matched-frequency-format-val/67/89bd3e3bde0ba7fbfd7e7e6e84e7d5edb46bcc2c.jpeg,diamondback,horned_viper,66
185,imagenetv2-matched-frequency-format-val/67/6b75a6e1d10c6151aabc25ba61da5c6147c564dc.jpeg,diamondback,cliff,972
186,imagenetv2-matched-frequency-format-val/695/3120a606a2539570cd8e87a894c58f3f092e3a88.jpeg,padlock,combination_lock,507
187,imagenetv2-matched-frequency-format-val/695/cb7d044cb5996f75990c60f2b3a3d881c2c2bee9.jpeg,padlock,combination_lock,507
188,imagenetv2-matched-frequency-format-val/695/e01dd0e7e9a229c034d00c375b17858e9cff95cd.jpeg,padlock,abacus,398
189,imagenetv2-matched-frequency-format-val/695/b6074d73a702f8bbab1e6e5873e2cce049ef2a0a.jpeg,padlock,combination_lock,507
190,imagenetv2-matched-frequency-format-val/843/febae53131b79541ca08b1a4ce37d33b54715c70.jpeg,swing,horizontal_bar,602
191,imagenetv2-matched-frequency-format-val/843/544f2c82dd38de63e71cf5bf9caa49f4bdd559a0.jpeg,swing,rocking_chair,765
192,imagenetv2-matched-frequency-format-val/843/ee08e1e8365cff644cd867c78a60ee1f0e9f5ce1.jpeg,swing,carousel,476
193,imagenetv2-matched-frequency-format-val/843/faa073aa30171d0540a902d6ca4171ec2c182a97.jpeg,swing,horizontal_bar,602
194,imagenetv2-matched-frequency-format-val/843/9040e3c1bac82930dfb887860fbb3c8c61c49166.jpeg,swing,mobile_home,660
195,imagenetv2-matched-frequency-format-val/63/e7e949ba956f84259cf53d259f309ea34543a25d.jpeg,Indian_cobra,ringneck_snake,53
196,imagenetv2-matched-frequency-format-val/694/3ce5540a670171dbfc8a26432d611d2e52acb276.jpeg,paddlewheel,boathouse,449
197,imagenetv2-matched-frequency-format-val/694/bf3b0c9bf9f5f26ac8469583204b672e91bf8478.jpeg,paddlewheel,park_bench,703
198,imagenetv2-matched-frequency-format-val/694/75995fe9a885743012dce3a3b701dea6cfb212f5.jpeg,paddlewheel,dock,536
199,imagenetv2-matched-frequency-format-val/101/111592e3943671afffe4fd13cb3f4fc0fd50868c.jpeg,tusker,African_elephant,386
200,imagenetv2-matched-frequency-format-val/101/00c789d97ef61ba76238d7ee410233a3b3ad5413.jpeg,tusker,Indian_elephant,385
201,imagenetv2-matched-frequency-format-val/101/72c3950382ef2573dab549fdc2926314cf24c2fa.jpeg,tusker,African_elephant,386
202,imagenetv2-matched-frequency-format-val/101/36bee9fc744cd83d927376454edb29ac4eaf60a2.jpeg,tusker,African_elephant,386
203,imagenetv2-matched-frequency-format-val/422/52b1cd6dc81d66ab644720dcbb13eb21d5468800.jpeg,barbell,swab,840
204,imagenetv2-matched-frequency-format-val/422/be741add74e91927c23f6e70850f59b870f3f813.jpeg,barbell,steel_drum,822
205,imagenetv2-matched-frequency-format-val/422/0137262b3065fe65d6ce4fe449dc4c9cc81aed9a.jpeg,barbell,horizontal_bar,602
206,imagenetv2-matched-frequency-format-val/422/a86eb4aedd388cbb853c341c0dd3bd2e33ba5dc9.jpeg,barbell,racer,751
207,imagenetv2-matched-frequency-format-val/422/6acf0062ae265aed2d4b1d3edb6cc84f99dd3ef3.jpeg,barbell,dumbbell,543
208,imagenetv2-matched-frequency-format-val/422/93dedd9100158db51b045b4b95169a018c949d1a.jpeg,barbell,dumbbell,543
