,Path,Real Class Name,Predicted Class Name,Predicted Class Number
19,imagenetv2-matched-frequency-format-val/38/bb5e56be19d69d63bdabd5bb7dd742a4779a4897.jpeg,banded_gecko,weevil,307
20,imagenetv2-matched-frequency-format-val/335/b85131a6b7f0ac5b46dfae18eee074c5aecef302.jpeg,fox_squirrel,butternut_squash,942
21,imagenetv2-matched-frequency-format-val/335/58f9df92699bcbf52b87fedf4d174fccb2b05eb6.jpeg,fox_squirrel,rock_crab,119
22,imagenetv2-matched-frequency-format-val/335/2567eab9e42852553a95eaa862153d3a697489dc.jpeg,fox_squirrel,water_snake,58
23,imagenetv2-matched-frequency-format-val/409/6b337d343c0ba812be0fe9fc2609d29c8965163a.jpeg,analog_clock,stopwatch,826
24,imagenetv2-matched-frequency-format-val/409/5d97844c01cc2d5d53280a5857a3ea95fa2afbe5.jpeg,analog_clock,magnetic_compass,635
25,imagenetv2-matched-frequency-format-val/409/140256db9db75edcdc6039b5ccaf3ccb2dfa5bd5.jpeg,analog_clock,vault,884
26,imagenetv2-matched-frequency-format-val/409/c012714fa78863ce22ac7ede253c4e70ce0fb1a6.jpeg,analog_clock,wall_clock,892
27,imagenetv2-matched-frequency-format-val/409/19c5b967075b2ffdc9a0a49ed7902e21535d001d.jpeg,analog_clock,stopwatch,826
28,imagenetv2-matched-frequency-format-val/409/33b5a819bba2e132b3686f1d346a4628d3fc7320.jpeg,analog_clock,magnetic_compass,635
29,imagenetv2-matched-frequency-format-val/409/172e417861c52e747579ac6501a7611c08cb7db2.jpeg,analog_clock,wall_clock,892
30,imagenetv2-matched-frequency-format-val/990/1c771cf0f7aa7939a3cf0a943a987939f25b53ce.jpeg,buckeye,weasel,356
31,imagenetv2-matched-frequency-format-val/990/0487aa6bcfcc165345a6e74f666796b52dc218e2.jpeg,buckeye,chain,488
32,imagenetv2-matched-frequency-format-val/386/ec3267354ce4dda40ed0a58741e71078611c6763.jpeg,African_elephant,Indian_elephant,385
33,imagenetv2-matched-frequency-format-val/386/4dd76eaf2c034d013954253c72cc3e62120d3faa.jpeg,African_elephant,Arabian_camel,354
34,imagenetv2-matched-frequency-format-val/386/9f99a54984dacc283269d05f7639ab637e08317b.jpeg,African_elephant,tusker,101
35,imagenetv2-matched-frequency-format-val/537/4c757aa4aa565ab902f7073bd1626c5d449c9747.jpeg,dogsled,soft-coated_wheaten_terrier,202
36,imagenetv2-matched-frequency-format-val/537/cdd13541bc000df908941d909ca99f9267cdfa8f.jpeg,dogsled,wreck,913
37,imagenetv2-matched-frequency-format-val/537/51af9512a3286f083546afa3d87dffcc74ff1d34.jpeg,dogsled,alp,970
38,imagenetv2-matched-frequency-format-val/300/e359b218a779968e78d322f6281fd3ecbdaadde8.jpeg,tiger_beetle,fiddler_crab,120
39,imagenetv2-matched-frequency-format-val/300/276e05fd89eb6f94ab3fc2806486971d65d2aa62.jpeg,tiger_beetle,ground_beetle,302
40,imagenetv2-matched-frequency-format-val/300/abffc2f00597144863219c640c03774c4c6f6c9d.jpeg,tiger_beetle,harvestman,70
41,imagenetv2-matched-frequency-format-val/727/fb70c0e203e4efe00325cbbd32b8ee097488432f.jpeg,planetarium,space_shuttle,812
42,imagenetv2-matched-frequency-format-val/727/86d8eabcf4b1dd41efea7c583038e3c824417281.jpeg,planetarium,mosque,668
43,imagenetv2-matched-frequency-format-val/727/69d89714dc655903e6b61821a387ed6f856454fc.jpeg,planetarium,barn,425
44,imagenetv2-matched-frequency-format-val/727/ea0eb8808f617ab2ecd14aaddf0a1d319844ec4e.jpeg,planetarium,church,497
45,imagenetv2-matched-frequency-format-val/727/65e87715edf3e14ae0bb44822e4cd6827121913e.jpeg,planetarium,dome,538
46,imagenetv2-matched-frequency-format-val/727/8369932166b4267b709e9dbcecb3677f190db4f6.jpeg,planetarium,mosque,668
47,imagenetv2-matched-frequency-format-val/177/d872811789620bb7399b97310c64fd71b8bca901.jpeg,Scottish_deerhound,Afghan_hound,160
48,imagenetv2-matched-frequency-format-val/177/03c5132bd336c8eb565f39d04c2ce7d0b0dd4c67.jpeg,Scottish_deerhound,snowplow,803
49,imagenetv2-matched-frequency-format-val/177/996d1060754cad2f36057976bb0cba0f23b6c13b.jpeg,Scottish_deerhound,Irish_wolfhound,170
50,imagenetv2-matched-frequency-format-val/888/df4bb833cb797a016fa1b9b890f6472af51457b2.jpeg,viaduct,steel_arch_bridge,821
51,imagenetv2-matched-frequency-format-val/888/2f8286cc642f8ee1109cebac7376b6e4aec5ca38.jpeg,viaduct,barn,425
52,imagenetv2-matched-frequency-format-val/888/a4546491e8fd3378c965195b52e5c3b2937e65dc.jpeg,viaduct,steel_arch_bridge,821
53,imagenetv2-matched-frequency-format-val/888/9d9785ec6e3c07b6c50a054a873fa4a531af2ea7.jpeg,viaduct,triumphal_arch,873
54,imagenetv2-matched-frequency-format-val/888/393ede9ab2878313a4bffff372a16ac04824cc0b.jpeg,viaduct,snowplow,803
55,imagenetv2-matched-frequency-format-val/331/7ffabf7edfc4cecc7ffb0cb71732171c7c05ffce.jpeg,hare,wood_rabbit,330
56,imagenetv2-matched-frequency-format-val/331/972ead59bfdc3ceb0a2a3dbda7a9ca5291b5b393.jpeg,hare,hay,958
57,imagenetv2-matched-frequency-format-val/331/29feab9427e7995c666fd86ca4f7911e28d29caf.jpeg,hare,wood_rabbit,330
58,imagenetv2-matched-frequency-format-val/331/8898b2aa993add6fb1bf740e32eb5d0d11be821f.jpeg,hare,hyena,276
59,imagenetv2-matched-frequency-format-val/331/dbdcd02e1776dae64b3e6b9508c3b2139924c31c.jpeg,hare,wood_rabbit,330
60,imagenetv2-matched-frequency-format-val/194/d5e0dca4dbbc95457c65822df3eb86d64fc928f6.jpeg,Dandie_Dinmont,Sealyham_terrier,190
61,imagenetv2-matched-frequency-format-val/194/e46d14702fbe0076ca28a1a9b1ce2c22805fc4b0.jpeg,Dandie_Dinmont,West_Highland_white_terrier,203
62,imagenetv2-matched-frequency-format-val/194/3e1ec7b5d7e330dbe40326d7eac86467132bae40.jpeg,Dandie_Dinmont,Sealyham_terrier,190
63,imagenetv2-matched-frequency-format-val/194/9738079feadc85a2fea67adcbcf6621b7060460f.jpeg,Dandie_Dinmont,wire-haired_fox_terrier,188
64,imagenetv2-matched-frequency-format-val/194/8a1e6d84a4e8caf084918d0d5989b40b28199679.jpeg,Dandie_Dinmont,Sealyham_terrier,190
65,imagenetv2-matched-frequency-format-val/210/e796c635a7eb660acb5847ee7a279febf36f631d.jpeg,German_short-haired_pointer,curly-coated_retriever,206
66,imagenetv2-matched-frequency-format-val/210/a73eac2f5f9c625ae1ee3c106123a01a7fb65dfc.jpeg,German_short-haired_pointer,bighorn,349
67,imagenetv2-matched-frequency-format-val/210/f3d73a15fdaf4f4a353df6439e3223354762cbfc.jpeg,German_short-haired_pointer,Chesapeake_Bay_retriever,209
68,imagenetv2-matched-frequency-format-val/210/530b1bb8ffaaf4d56f03590bbfaf12aecb198a8e.jpeg,German_short-haired_pointer,standard_poodle,267
69,imagenetv2-matched-frequency-format-val/210/463ad39e68e6b48ada75579f05164fe851d66245.jpeg,German_short-haired_pointer,Mexican_hairless,268
70,imagenetv2-matched-frequency-format-val/210/26e0a1357099921c09fb20370bef9fb019c8ec35.jpeg,German_short-haired_pointer,umbrella,879
71,imagenetv2-matched-frequency-format-val/210/3a1fd31ad1b0233368b5362a82c25a6d1192b765.jpeg,German_short-haired_pointer,Ibizan_hound,173
72,imagenetv2-matched-frequency-format-val/210/24b753af02aa5c9dc7f43ebb0a05b556cdc80c07.jpeg,German_short-haired_pointer,Chesapeake_Bay_retriever,209
73,imagenetv2-matched-frequency-format-val/210/a715fc01769bfb5ea0225edb486a2c63332828d9.jpeg,German_short-haired_pointer,Great_Dane,246
74,imagenetv2-matched-frequency-format-val/210/8e325ee71c5d39585c7efeb765361c91fe2c7409.jpeg,German_short-haired_pointer,Weimaraner,178
75,imagenetv2-matched-frequency-format-val/282/440e1d2ffedac8fadf76efb94a2462a89689a7d4.jpeg,tiger_cat,jaguar,290
76,imagenetv2-matched-frequency-format-val/282/ee64b072c1153db6e6727ad0ecb1546c192ed41e.jpeg,tiger_cat,Egyptian_cat,285
77,imagenetv2-matched-frequency-format-val/282/7f9482126f5ab4fa1fef1cb90bcdbb8063b81a3f.jpeg,tiger_cat,tiger,292
78,imagenetv2-matched-frequency-format-val/282/533a13c8fc155d2df03a390b94a4eceb78599810.jpeg,tiger_cat,tiger,292
79,imagenetv2-matched-frequency-format-val/282/a3991d1d32b3ba44e0f8ba213a39cbb1e877e86a.jpeg,tiger_cat,tiger,292
80,imagenetv2-matched-frequency-format-val/282/f616c12e77e8fd87bbf2e29f6a5c1e17d8b53ba5.jpeg,tiger_cat,Egyptian_cat,285
81,imagenetv2-matched-frequency-format-val/282/4815abd9ecbff52934f3ed8fcc22ee2d4fcbb1c5.jpeg,tiger_cat,tiger,292
82,imagenetv2-matched-frequency-format-val/282/1fa47d6459f9366353a1096448f249c19887ff0c.jpeg,tiger_cat,tabby,281
83,imagenetv2-matched-frequency-format-val/282/c3848c4db58e85765949b0b8a8785739f34c6ca1.jpeg,tiger_cat,tiger,292
84,imagenetv2-matched-frequency-format-val/282/f368614af9ea8e47e0cf0e7a40ef2d4ddfac58c5.jpeg,tiger_cat,lynx,287
85,imagenetv2-matched-frequency-format-val/605/df011c6d05e08eb071ac2c3c022df8d9f59b84c3.jpeg,iPod,desktop_computer,527
86,imagenetv2-matched-frequency-format-val/605/c3c97d1e140a3e8a49923552ffbc21bcc1312bcd.jpeg,iPod,lighter,626
87,imagenetv2-matched-frequency-format-val/605/4fe0c58ff8943c0ed6076c571236a28c36b0478e.jpeg,iPod,mailbag,636
88,imagenetv2-matched-frequency-format-val/605/9eacca8650c19eeab917671d6e9bc4d4a5f0c7be.jpeg,iPod,desktop_computer,527
89,imagenetv2-matched-frequency-format-val/605/ebfd94f66c6be28de13c6849a1d0ff58ef4c85ac.jpeg,iPod,puck,746
90,imagenetv2-matched-frequency-format-val/605/36471710d2038cd8e927c00f7e233f8eeefd4a76.jpeg,iPod,library,624
91,imagenetv2-matched-frequency-format-val/605/71beb3a6cda6565d65d6ce1bee2e464d266f3285.jpeg,iPod,lighter,626
92,imagenetv2-matched-frequency-format-val/166/9cbe4b353609e644b2a874f696ee3fd036dfacee.jpeg,Walker_hound,Saluki,176
93,imagenetv2-matched-frequency-format-val/166/9efcda7a350e82d2dc958abcdf4ea1516793dbda.jpeg,Walker_hound,beagle,162
94,imagenetv2-matched-frequency-format-val/166/b1eed6b8e0009fd7864de70098e130dc3096c453.jpeg,Walker_hound,bluetick,164
95,imagenetv2-matched-frequency-format-val/166/9f1141481b09fbaea5f888f71a21aed215c14bec.jpeg,Walker_hound,basset,161
96,imagenetv2-matched-frequency-format-val/166/7b49d69102ecc166b6585be056b0085ded140e5a.jpeg,Walker_hound,paper_towel,700
97,imagenetv2-matched-frequency-format-val/438/599c031d8afd3344b80937d794df6c6fcae8211d.jpeg,beaker,goblet,572
98,imagenetv2-matched-frequency-format-val/438/b44ffdc2fa6ddd5925b942c04b7f1dcd084fec6a.jpeg,beaker,iron,606
99,imagenetv2-matched-frequency-format-val/438/8b5b9db0ab3db9b42c23112e3876a7d94e1c6958.jpeg,beaker,trifle,927
100,imagenetv2-matched-frequency-format-val/438/d192fc08e470edeaa498d0b3136b144592c76877.jpeg,beaker,radiator,753
101,imagenetv2-matched-frequency-format-val/438/1d7f720857bdaef466dbe2a7131099901c99cb25.jpeg,beaker,beer_glass,441
102,imagenetv2-matched-frequency-format-val/438/635f1475a490076a001f89fe6cd2eefbb21acd64.jpeg,beaker,syringe,845
103,imagenetv2-matched-frequency-format-val/438/4cc5f23348a3990ef86aef412215e327aa01c54b.jpeg,beaker,measuring_cup,647
104,imagenetv2-matched-frequency-format-val/998/e27dbeb170ccc13025e9942539098cc46b8da625.jpeg,ear,lakeside,975
105,imagenetv2-matched-frequency-format-val/998/8a6ac75b36a71bf61bd85ce2c7dbe230ae645ae8.jpeg,ear,hotdog,934
106,imagenetv2-matched-frequency-format-val/998/196b2426253906482260110a4180438726265cdb.jpeg,ear,zucchini,939
107,imagenetv2-matched-frequency-format-val/998/87336739bb0a8da8540f455e5f9cff61a87693f4.jpeg,ear,hermit_crab,125
108,imagenetv2-matched-frequency-format-val/998/198051e5cfac711c7ad9a16599653aaba0dd700e.jpeg,ear,cucumber,943
109,imagenetv2-matched-frequency-format-val/998/55f733f78463bbbed07b84ba796d7d7722daaba6.jpeg,ear,corn,987
110,imagenetv2-matched-frequency-format-val/998/687fd941560fe6dc184b515dea645528eba6c383.jpeg,ear,white_stork,127
111,imagenetv2-matched-frequency-format-val/490/91a5a85fa968fbb56740901b45af01458da8d2d8.jpeg,chain_mail,shield,787
112,imagenetv2-matched-frequency-format-val/490/9f2b573598784e8994e7bcbfd2f28210532c5a00.jpeg,chain_mail,necklace,679
113,imagenetv2-matched-frequency-format-val/490/29a9110bb791781d5093916d0efe151d3cf3ed73.jpeg,chain_mail,necklace,679
114,imagenetv2-matched-frequency-format-val/490/a003d650fc3238fab45d3508980f4a179eda947d.jpeg,chain_mail,cloak,501
115,imagenetv2-matched-frequency-format-val/490/bab16ae7abdd29b34001e195d8766113fa09135a.jpeg,chain_mail,hourglass,604
116,imagenetv2-matched-frequency-format-val/490/327a6aa25681e04b2878c923309d4f5fa725f455.jpeg,chain_mail,kimono,614
117,imagenetv2-matched-frequency-format-val/490/f1bc9bd47433a63665548d938e3643d23185b6f8.jpeg,chain_mail,vestment,887
118,imagenetv2-matched-frequency-format-val/490/31a4edc01ed20f70960f365fc4264993c1053d71.jpeg,chain_mail,mitten,658
119,imagenetv2-matched-frequency-format-val/263/4364566b33bd794a87a2c37502607d1822c92501.jpeg,Pembroke,Cardigan,264
120,imagenetv2-matched-frequency-format-val/263/dfece70397302b38dbcf24917326600a06836218.jpeg,Pembroke,Cardigan,264
121,imagenetv2-matched-frequency-format-val/263/d1fadacc568d9f1af8feb763f370d32d2e95b1ae.jpeg,Pembroke,Cardigan,264
122,imagenetv2-matched-frequency-format-val/754/74781fec9c6eba433ba590ab6e093700dd410410.jpeg,radio,envelope,549
123,imagenetv2-matched-frequency-format-val/754/2dc145f23e0956f97db5a558d98ccd8a32b79834.jpeg,radio,studio_couch,831
124,imagenetv2-matched-frequency-format-val/754/2373ea8972920cbda72d3cc94c4710158e0b91a6.jpeg,radio,tape_player,848
125,imagenetv2-matched-frequency-format-val/754/e0da5aa5a86731659f8c3093c2d6632548261156.jpeg,radio,cassette_player,482
126,imagenetv2-matched-frequency-format-val/754/01e2e5a3f7e4c7403c0971b1f4932aaed1d9c2f7.jpeg,radio,modem,662
127,imagenetv2-matched-frequency-format-val/754/bd26b98267589634ad67714826eeaf9b98db8492.jpeg,radio,modem,662
128,imagenetv2-matched-frequency-format-val/754/7f0b8611c626a26ca37d96271025f7bda018ce39.jpeg,radio,projector,745
129,imagenetv2-matched-frequency-format-val/754/ae6c7c340f7e25185a75863861c86d1e5cb9f24e.jpeg,radio,CD_player,485
130,imagenetv2-matched-frequency-format-val/754/50b04e5d1295f22b17bd33234e18b89d8014d7d7.jpeg,radio,paper_towel,700
131,imagenetv2-matched-frequency-format-val/559/f6fa3d6da02771e8874541fc89e7090002404297.jpeg,folding_chair,balance_beam,416
132,imagenetv2-matched-frequency-format-val/559/c4b7baa05d95e5aa68ee11920876ed89ed3ff28e.jpeg,folding_chair,jeep,609
133,imagenetv2-matched-frequency-format-val/559/c9571e68b60cf1c73e1a8c57cdf3374ebed0a6aa.jpeg,folding_chair,barrow,428
134,imagenetv2-matched-frequency-format-val/559/c00ff90b0efe754a0e9385fcdb3adbbfc6a8f9df.jpeg,folding_chair,pick,714
135,imagenetv2-matched-frequency-format-val/559/5fbccb609baccbc2218b7abf7e76bea23715e28f.jpeg,folding_chair,bookshop,454
136,imagenetv2-matched-frequency-format-val/559/ad03bdc2aae6b75a8615dd0ac292dbe74f4b6b0e.jpeg,folding_chair,Arabian_camel,354
137,imagenetv2-matched-frequency-format-val/131/e7a71d5edd319be8fa5c4219b213c41268df50c6.jpeg,little_blue_heron,ostrich,9
138,imagenetv2-matched-frequency-format-val/131/fb2de8691a065a99eac56d2def390d0dcd5a6744.jpeg,little_blue_heron,European_gallinule,136
139,imagenetv2-matched-frequency-format-val/131/5588c890ab6ce1663fa2849dc81c92f0860f0184.jpeg,little_blue_heron,limpkin,135
140,imagenetv2-matched-frequency-format-val/681/49c3017abd956c2a93fd66839117396a4e1ddd21.jpeg,notebook,laptop,620
141,imagenetv2-matched-frequency-format-val/681/7ac0772125a071739b33986e16d1635c69acdf6b.jpeg,notebook,desktop_computer,527
142,imagenetv2-matched-frequency-format-val/681/1ea85c6f83593f6031bf45bf780148aa9ddba33d.jpeg,notebook,television,851
143,imagenetv2-matched-frequency-format-val/681/6e6dc48999e315b89564504419605023f915bf2a.jpeg,notebook,quill,749
144,imagenetv2-matched-frequency-format-val/681/f4eca0b1159ab30b53005ff2712bb53677ebc754.jpeg,notebook,abaya,399
145,imagenetv2-matched-frequency-format-val/681/49e0851783c4b08b6bd520ddbb23b0328f4a0ab4.jpeg,notebook,computer_keyboard,508
146,imagenetv2-matched-frequency-format-val/902/532d03b9458154fb5bf4a44a360e9190dc93d019.jpeg,whistle,computer_keyboard,508
147,imagenetv2-matched-frequency-format-val/902/1685cfd840bca4ff54b89dd847a0514bb4702405.jpeg,whistle,swab,840
148,imagenetv2-matched-frequency-format-val/902/845f8ed80f0de6fcf8bea248e9fb6c8ec5cf4c31.jpeg,whistle,necklace,679
149,imagenetv2-matched-frequency-format-val/902/d051b49c3107353d385a825856e04b4bfc07a7ec.jpeg,whistle,ice_lolly,929
150,imagenetv2-matched-frequency-format-val/902/0bc5bc2711eb4471e309af443d43d035bc1f2ecb.jpeg,whistle,tennis_ball,852
151,imagenetv2-matched-frequency-format-val/902/9252c6b43fc623bd31a249d13912d295410043df.jpeg,whistle,jigsaw_puzzle,611
152,imagenetv2-matched-frequency-format-val/902/7b3600aaa0b25126229ec11c1c3106c4926d6d6f.jpeg,whistle,lighter,626
153,imagenetv2-matched-frequency-format-val/902/57936fc48c38d86503b3a3e61effb0a6f07590eb.jpeg,whistle,umbrella,879
154,imagenetv2-matched-frequency-format-val/953/624372abc51ffff7584923f74a59580fd084ca88.jpeg,pineapple,bikini,445
155,imagenetv2-matched-frequency-format-val/953/60790c44bdfbea599f703f5f5d87e16cce31eaed.jpeg,pineapple,eggnog,969
156,imagenetv2-matched-frequency-format-val/911/84328e683ec349935926bbac64fb4b48f0e74f17.jpeg,wool,doormat,539
157,imagenetv2-matched-frequency-format-val/911/ed0d1697ab0441d640e81281e1bc482e22fd32d2.jpeg,wool,spindle,816
158,imagenetv2-matched-frequency-format-val/911/4ad7280dbd676f1fbf07c363140243868f854de8.jpeg,wool,grocery_store,582
159,imagenetv2-matched-frequency-format-val/911/63629218c0841c149a71d1e126326145e4d65b6f.jpeg,wool,poncho,735
160,imagenetv2-matched-frequency-format-val/911/76b027d4417d7064716db647aa0e1a44241d8279.jpeg,wool,teddy,850
161,imagenetv2-matched-frequency-format-val/911/52bb9979dde1bc069ebfd5aa6e725f6ffd2934f7.jpeg,wool,stole,824
162,imagenetv2-matched-frequency-format-val/911/0356f4f8a046a6a17f1c3d469c076746ac34914e.jpeg,wool,tench,0
163,imagenetv2-matched-frequency-format-val/911/7434101b0257f491686f6bd595df318929fd971f.jpeg,wool,stole,824
164,imagenetv2-matched-frequency-format-val/911/c8efdf154bf05c57723ab29770d9c07b128f2f99.jpeg,wool,Christmas_stocking,496
165,imagenetv2-matched-frequency-format-val/911/7ab7f7c0327c38b07780b005c5946a149a62d007.jpeg,wool,abaya,399
166,imagenetv2-matched-frequency-format-val/505/03c29d6b6146eec1f381c66848d244b8c7800c09.jpeg,coffeepot,whistle,902
167,imagenetv2-matched-frequency-format-val/505/6fae8d7251b4780f18cc4dc9c77e95a8975d23d7.jpeg,coffeepot,chocolate_sauce,960
168,imagenetv2-matched-frequency-format-val/505/1d9cf4cc2df5d8dece3122ede2b3de6e9823645e.jpeg,coffeepot,chime,494
169,imagenetv2-matched-frequency-format-val/505/840ee3a2157259cc0b2a4e081565561929188efd.jpeg,coffeepot,strainer,828
170,imagenetv2-matched-frequency-format-val/505/b1ec0d0b77d650b06c1f37bbb04fa03c238492f7.jpeg,coffeepot,pitcher,725
171,imagenetv2-matched-frequency-format-val/505/3a44295f33a838311bf216443d0ba55da6157e53.jpeg,coffeepot,perfume,711
172,imagenetv2-matched-frequency-format-val/505/c45b2aaeaae71fbc1e3a45652098ca924349c296.jpeg,coffeepot,tray,868
173,imagenetv2-matched-frequency-format-val/505/772384f48c90ac50a6377c8e22353fa320b45595.jpeg,coffeepot,punching_bag,747
174,imagenetv2-matched-frequency-format-val/619/8ecc08097df9e4b4088dfbc6a207414025cb6695.jpeg,lampshade,window_shade,905
175,imagenetv2-matched-frequency-format-val/619/1cb379423490ca378b1c0c8d3d29a76deed81c35.jpeg,lampshade,table_lamp,846
176,imagenetv2-matched-frequency-format-val/619/ceea039ee2c6af0cd84c5fa0e6c9105e120f33f1.jpeg,lampshade,table_lamp,846
177,imagenetv2-matched-frequency-format-val/619/6846e365025052f9325008571f7309ddd752160d.jpeg,lampshade,plane,726
178,imagenetv2-matched-frequency-format-val/619/96757f43ee8bd259756089da7511e703449f4fe3.jpeg,lampshade,table_lamp,846
179,imagenetv2-matched-frequency-format-val/619/3007f2f6255088c1ead6c06024c337b79dccd265.jpeg,lampshade,stove,827
180,imagenetv2-matched-frequency-format-val/619/4a536901ce8d025a5ab10e5ff95350bcb881a909.jpeg,lampshade,whistle,902
181,imagenetv2-matched-frequency-format-val/743/8fdf2f652343016ec6dcfda999c946add39f6241.jpeg,prison,acoustic_guitar,402
182,imagenetv2-matched-frequency-format-val/743/83211d8e8a5b7bcbea8cb0b774731151b3d6b236.jpeg,prison,greenhouse,580
183,imagenetv2-matched-frequency-format-val/743/46740d83e1aadc0e4bf84e0a0e6ccd3bd6dd9bf4.jpeg,prison,sliding_door,799
184,imagenetv2-matched-frequency-format-val/743/726f0911e11dd9b8fa43699eb6db010820674d7a.jpeg,prison,barn,425
185,imagenetv2-matched-frequency-format-val/743/16f8fb8649fa99cc11a95e0ffe02e4e4d5537c31.jpeg,prison,chainlink_fence,489
186,imagenetv2-matched-frequency-format-val/260/511c62c308bf19aa41e92c16594ce92c9b6a0c27.jpeg,chow,collie,231
187,imagenetv2-matched-frequency-format-val/260/819499af748c5920adbdb084426589d2cb2ab358.jpeg,chow,seat_belt,785
188,imagenetv2-matched-frequency-format-val/260/c018bcef91653ca8f5d0ee9ed6a343fbb9012f74.jpeg,chow,Great_Pyrenees,257
189,imagenetv2-matched-frequency-format-val/260/65a0af59e32cec25cae780fa1f88a48fb43e3bbb.jpeg,chow,Old_English_sheepdog,229
190,imagenetv2-matched-frequency-format-val/260/be094f72e02ac284ce33b6ba4ba318d47975c205.jpeg,chow,barn,425
191,imagenetv2-matched-frequency-format-val/435/e7321bc0d05f1cc6df44c2b510a92567bf6107ff.jpeg,bathtub,bucket,463
192,imagenetv2-matched-frequency-format-val/435/12092080dbc4efaabd3cbdde0a7156999b38236d.jpeg,bathtub,groom,982
193,imagenetv2-matched-frequency-format-val/435/1231e05431db87f92baf3ed5d05539fd7dd5858d.jpeg,bathtub,macaque,373
194,imagenetv2-matched-frequency-format-val/435/7f8106b4f7818233b2d951f618a1ad94526d7e38.jpeg,bathtub,washbasin,896
195,imagenetv2-matched-frequency-format-val/435/2b1d5b408f131aa85d465e4c5133ab52d9138333.jpeg,bathtub,tub,876
196,imagenetv2-matched-frequency-format-val/435/ca7505178d0bbb575aba801092d2445fcb647295.jpeg,bathtub,bucket,463
197,imagenetv2-matched-frequency-format-val/435/1207df0f5beb4ff2352cb34f5c17e63eeb6d7f4c.jpeg,bathtub,jersey,610
198,imagenetv2-matched-frequency-format-val/417/902aa9d86f84cab7a61f189a923e926df87cb48f.jpeg,balloon,dome,538
199,imagenetv2-matched-frequency-format-val/417/56da0917038ba101f5d1b7e76ae0c734e7c500ed.jpeg,balloon,seashore,978
200,imagenetv2-matched-frequency-format-val/982/e213a7e7b0a656933a0a8eff3487c89edc00c86f.jpeg,groom,chain_mail,490
201,imagenetv2-matched-frequency-format-val/982/c80098b14b97e317e81e1dcf96d01e588518e1d2.jpeg,groom,golfcart,575
202,imagenetv2-matched-frequency-format-val/982/b4be54f6ab74674f2048b62d80c20d7324be63f2.jpeg,groom,limousine,627
203,imagenetv2-matched-frequency-format-val/982/7e4b05a0ccdcf49c3c991a5452168623352e1843.jpeg,groom,theater_curtain,854
204,imagenetv2-matched-frequency-format-val/982/bff693341e94022b6686b2098278c9acbac2d185.jpeg,groom,mountain_tent,672
205,imagenetv2-matched-frequency-format-val/982/8a362f04e6a328a79d34ecaf57fb31c494fbca39.jpeg,groom,feather_boa,552
206,imagenetv2-matched-frequency-format-val/982/b358642aa0284b9eed3a42f9a77aed8e23461ffc.jpeg,groom,bow_tie,457
